File,Class,isDC,isGC
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v3.TransactionIdMarshaller,TransactionIdMarshaller,1,0
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v3.MessagePullMarshaller,MessagePullMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v3.SubscriptionInfoMarshaller,SubscriptionInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v3.SessionInfoMarshaller,SessionInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v3.BrokerInfoMarshaller,BrokerInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v3.ResponseMarshaller,ResponseMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.ActiveMQTempTopicMarshaller,ActiveMQTempTopicMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.JournalQueueAckMarshaller,JournalQueueAckMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.ControlCommandMarshaller,ControlCommandMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.XATransactionIdMarshaller,XATransactionIdMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.ActiveMQTempQueueMarshaller,ActiveMQTempQueueMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.JournalTraceMarshaller,JournalTraceMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.MessageAckMarshaller,MessageAckMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.LocalTransactionIdMarshaller,LocalTransactionIdMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.DataArrayResponseMarshaller,DataArrayResponseMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.ExceptionResponseMarshaller,ExceptionResponseMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.ConsumerInfoMarshaller,ConsumerInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.WireFormatInfoMarshaller,WireFormatInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.DiscoveryEventMarshaller,DiscoveryEventMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.ActiveMQQueueMarshaller,ActiveMQQueueMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.ConnectionErrorMarshaller,ConnectionErrorMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.BaseCommandMarshaller,BaseCommandMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.DataResponseMarshaller,DataResponseMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.JournalTransactionMarshaller,JournalTransactionMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.ProducerInfoMarshaller,ProducerInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.MessageDispatchMarshaller,MessageDispatchMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.DestinationInfoMarshaller,DestinationInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.ReplayCommandMarshaller,ReplayCommandMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.ConsumerIdMarshaller,ConsumerIdMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.ActiveMQTopicMarshaller,ActiveMQTopicMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.RemoveInfoMarshaller,RemoveInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.BrokerIdMarshaller,BrokerIdMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.MessageDispatchNotificationMarshaller,MessageDispatchNotificationMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.ConnectionIdMarshaller,ConnectionIdMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.TransactionInfoMarshaller,TransactionInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.KeepAliveInfoMarshaller,KeepAliveInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.ActiveMQMessageMarshaller,ActiveMQMessageMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.ActiveMQStreamMessageMarshaller,ActiveMQStreamMessageMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.NetworkBridgeFilterMarshaller,NetworkBridgeFilterMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.LastPartialCommandMarshaller,LastPartialCommandMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.PartialCommandMarshaller,PartialCommandMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.ShutdownInfoMarshaller,ShutdownInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.ActiveMQTempDestinationMarshaller,ActiveMQTempDestinationMarshaller,1,0
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.ActiveMQBlobMessageMarshaller,ActiveMQBlobMessageMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.ConnectionControlMarshaller,ConnectionControlMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.MessageIdMarshaller,MessageIdMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.ActiveMQBytesMessageMarshaller,ActiveMQBytesMessageMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.IntegerResponseMarshaller,IntegerResponseMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.ProducerIdMarshaller,ProducerIdMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.ActiveMQObjectMessageMarshaller,ActiveMQObjectMessageMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.ProducerAckMarshaller,ProducerAckMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.ConnectionInfoMarshaller,ConnectionInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.ActiveMQTextMessageMarshaller,ActiveMQTextMessageMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.ConsumerControlMarshaller,ConsumerControlMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.SessionIdMarshaller,SessionIdMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.BaseDataStreamMarshaller,BaseDataStreamMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.ActiveMQMapMessageMarshaller,ActiveMQMapMessageMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.FlushCommandMarshaller,FlushCommandMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.MessageMarshaller,MessageMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.JournalTopicAckMarshaller,JournalTopicAckMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.RemoveSubscriptionInfoMarshaller,RemoveSubscriptionInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.ActiveMQDestinationMarshaller,ActiveMQDestinationMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.TransactionIdMarshaller,TransactionIdMarshaller,1,0
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.MessagePullMarshaller,MessagePullMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.SubscriptionInfoMarshaller,SubscriptionInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.SessionInfoMarshaller,SessionInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.BrokerInfoMarshaller,BrokerInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v4.ResponseMarshaller,ResponseMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.ActiveMQTempTopicMarshaller,ActiveMQTempTopicMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.JournalQueueAckMarshaller,JournalQueueAckMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.ControlCommandMarshaller,ControlCommandMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.XATransactionIdMarshaller,XATransactionIdMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.ActiveMQTempQueueMarshaller,ActiveMQTempQueueMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.JournalTraceMarshaller,JournalTraceMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.MessageAckMarshaller,MessageAckMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.LocalTransactionIdMarshaller,LocalTransactionIdMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.DataArrayResponseMarshaller,DataArrayResponseMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.ExceptionResponseMarshaller,ExceptionResponseMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.ConsumerInfoMarshaller,ConsumerInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.WireFormatInfoMarshaller,WireFormatInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.DiscoveryEventMarshaller,DiscoveryEventMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.ActiveMQQueueMarshaller,ActiveMQQueueMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.ConnectionErrorMarshaller,ConnectionErrorMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.BaseCommandMarshaller,BaseCommandMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.DataResponseMarshaller,DataResponseMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.JournalTransactionMarshaller,JournalTransactionMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.ProducerInfoMarshaller,ProducerInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.MessageDispatchMarshaller,MessageDispatchMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.DestinationInfoMarshaller,DestinationInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.ReplayCommandMarshaller,ReplayCommandMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.ConsumerIdMarshaller,ConsumerIdMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.ActiveMQTopicMarshaller,ActiveMQTopicMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.RemoveInfoMarshaller,RemoveInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.BrokerIdMarshaller,BrokerIdMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.MessageDispatchNotificationMarshaller,MessageDispatchNotificationMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.ConnectionIdMarshaller,ConnectionIdMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.TransactionInfoMarshaller,TransactionInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.KeepAliveInfoMarshaller,KeepAliveInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.ActiveMQMessageMarshaller,ActiveMQMessageMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.ActiveMQStreamMessageMarshaller,ActiveMQStreamMessageMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.NetworkBridgeFilterMarshaller,NetworkBridgeFilterMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.LastPartialCommandMarshaller,LastPartialCommandMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.PartialCommandMarshaller,PartialCommandMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.ShutdownInfoMarshaller,ShutdownInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.ActiveMQTempDestinationMarshaller,ActiveMQTempDestinationMarshaller,1,0
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.ActiveMQBlobMessageMarshaller,ActiveMQBlobMessageMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.ConnectionControlMarshaller,ConnectionControlMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.MessageIdMarshaller,MessageIdMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.ActiveMQBytesMessageMarshaller,ActiveMQBytesMessageMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.IntegerResponseMarshaller,IntegerResponseMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.ProducerIdMarshaller,ProducerIdMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.ActiveMQObjectMessageMarshaller,ActiveMQObjectMessageMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.ProducerAckMarshaller,ProducerAckMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.ConnectionInfoMarshaller,ConnectionInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.ActiveMQTextMessageMarshaller,ActiveMQTextMessageMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.ConsumerControlMarshaller,ConsumerControlMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.SessionIdMarshaller,SessionIdMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.BaseDataStreamMarshaller,BaseDataStreamMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.ActiveMQMapMessageMarshaller,ActiveMQMapMessageMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.FlushCommandMarshaller,FlushCommandMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.MessageMarshaller,MessageMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.JournalTopicAckMarshaller,JournalTopicAckMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.RemoveSubscriptionInfoMarshaller,RemoveSubscriptionInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.ActiveMQDestinationMarshaller,ActiveMQDestinationMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.TransactionIdMarshaller,TransactionIdMarshaller,1,0
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.MessagePullMarshaller,MessagePullMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.SubscriptionInfoMarshaller,SubscriptionInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.SessionInfoMarshaller,SessionInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.BrokerInfoMarshaller,BrokerInfoMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v6.ResponseMarshaller,ResponseMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v7.ActiveMQTempTopicMarshaller,ActiveMQTempTopicMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v7.JournalQueueAckMarshaller,JournalQueueAckMarshaller,0,1
activemq.activemq-openwire-legacy.src.main.java.org.apache.activemq.openwire.v7.ControlCommandMarshaller,ControlCommandMarshaller,0,1
