File,Class,isDC,isGC
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.StandardPropertyValue,StandardPropertyValue,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.NamedVariableImpact,NamedVariableImpact,1,0
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.ValueLookup,ValueLookup,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.StandardPreparedQuery,StandardPreparedQuery,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.NoVariablesImpacted,NoVariablesImpacted,1,0
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.compile.ExpressionCompiler,ExpressionCompiler,1,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.selection.MultiNamedAttributeEvaluator,MultiNamedAttributeEvaluator,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.selection.AnyAttributeEvaluator,AnyAttributeEvaluator,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.selection.DelineatedAttributeEvaluator,DelineatedAttributeEvaluator,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.selection.AttributeEvaluator,AttributeEvaluator,1,0
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.selection.AllAttributesEvaluator,AllAttributesEvaluator,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.selection.MultiMatchAttributeEvaluator,MultiMatchAttributeEvaluator,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.selection.MultiAttributeEvaluator,MultiAttributeEvaluator,1,0
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.util.NumberParsing,NumberParsing,1,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.cast.NumberCastEvaluator,NumberCastEvaluator,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.cast.BooleanCastEvaluator,BooleanCastEvaluator,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.cast.DateCastEvaluator,DateCastEvaluator,1,0
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.cast.StringCastEvaluator,StringCastEvaluator,1,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.literals.DecimalLiteralEvaluator,DecimalLiteralEvaluator,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.literals.BooleanLiteralEvaluator,BooleanLiteralEvaluator,1,0
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.reduce.CountEvaluator,CountEvaluator,1,0
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.MinusEvaluator,MinusEvaluator,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.MathEvaluator,MathEvaluator,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.PrependEvaluator,PrependEvaluator,1,0
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.UrlEncodeEvaluator,UrlEncodeEvaluator,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.ToStringEvaluator,ToStringEvaluator,1,0
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.MatchesEvaluator,MatchesEvaluator,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.DivideEvaluator,DivideEvaluator,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.LessThanOrEqualEvaluator,LessThanOrEqualEvaluator,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.ThreadEvaluator,ThreadEvaluator,1,0
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.TrimEvaluator,TrimEvaluator,1,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.NowEvaluator,NowEvaluator,1,0
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.IsEmptyEvaluator,IsEmptyEvaluator,1,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.SubstringAfterEvaluator,SubstringAfterEvaluator,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.FindEvaluator,FindEvaluator,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.ReplaceNullEvaluator,ReplaceNullEvaluator,1,0
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.OneUpSequenceEvaluator,OneUpSequenceEvaluator,1,0
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.ToUpperEvaluator,ToUpperEvaluator,1,0
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.PlusEvaluator,PlusEvaluator,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.JsonPathEvaluator,JsonPathEvaluator,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.IndexOfEvaluator,IndexOfEvaluator,1,0
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.ModEvaluator,ModEvaluator,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.AndEvaluator,AndEvaluator,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.SubstringBeforeEvaluator,SubstringBeforeEvaluator,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.UrlDecodeEvaluator,UrlDecodeEvaluator,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.LastIndexOfEvaluator,LastIndexOfEvaluator,1,0
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.NumberToDateEvaluator,NumberToDateEvaluator,1,0
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.IsNullEvaluator,IsNullEvaluator,1,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.GetStateVariableEvaluator,GetStateVariableEvaluator,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.SubstringAfterLastEvaluator,SubstringAfterLastEvaluator,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.UuidEvaluator,UuidEvaluator,1,0
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.NotNullEvaluator,NotNullEvaluator,1,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.ToLowerEvaluator,ToLowerEvaluator,1,0
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.LengthEvaluator,LengthEvaluator,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.SubstringEvaluator,SubstringEvaluator,1,0
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.evaluation.functions.MultiplyEvaluator,MultiplyEvaluator,0,1
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.exception.AttributeExpressionLanguageException,AttributeExpressionLanguageException,1,0
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.exception.AttributeExpressionLanguageParsingException,AttributeExpressionLanguageParsingException,1,0
nifi.nifi-commons.nifi-expression-language.src.main.java.org.apache.nifi.attribute.expression.language.exception.IllegalAttributeException,IllegalAttributeException,1,0
nifi.nifi-api.src.test.java.org.apache.nifi.components.TestPropertyDescriptor,TestPropertyDescriptor,1,0
nifi.nifi-api.src.main.java.org.apache.nifi.components.AbstractConfigurableComponent,AbstractConfigurableComponent,0,1
nifi.nifi-api.src.main.java.org.apache.nifi.components.PropertyDescriptor,PropertyDescriptor,0,1
nifi.nifi-api.src.main.java.org.apache.nifi.components.PropertyDescriptor,Builder,0,1
nifi.nifi-api.src.main.java.org.apache.nifi.components.PropertyDescriptor,ConstrainedSetValidator,0,1
nifi.nifi-api.src.main.java.org.apache.nifi.components.ValidationResult,ValidationResult,0,1
nifi.nifi-api.src.main.java.org.apache.nifi.components.state.exception.StateTooLargeException,StateTooLargeException,1,0
nifi.nifi-api.src.main.java.org.apache.nifi.registry.VariableDescriptor,Builder,1,0
nifi.nifi-api.src.main.java.org.apache.nifi.flowfile.FlowFile,KeyValidator,0,1
nifi.nifi-api.src.main.java.org.apache.nifi.processor.Relationship,Relationship,0,1
nifi.nifi-api.src.main.java.org.apache.nifi.processor.exception.FlowFileHandlingException,FlowFileHandlingException,1,0
nifi.nifi-api.src.main.java.org.apache.nifi.processor.exception.FlowFileAccessException,FlowFileAccessException,1,0
nifi.nifi-api.src.main.java.org.apache.nifi.processor.exception.TerminatedTaskException,TerminatedTaskException,1,0
nifi.nifi-api.src.main.java.org.apache.nifi.processor.exception.MissingFlowFileException,MissingFlowFileException,1,0
nifi.nifi-api.src.main.java.org.apache.nifi.reporting.InitializationException,InitializationException,1,0
nifi.nifi-api.src.main.java.org.apache.nifi.controller.AbstractControllerService,AbstractControllerService,0,1
nifi.nifi-api.src.main.java.org.apache.nifi.documentation.AbstractDocumentationWriter,AbstractDocumentationWriter,0,1
nifi.nifi-api.src.main.java.org.apache.nifi.documentation.xml.XmlDocumentationWriter,XmlDocumentationWriter,0,1
nifi.nifi-api.src.main.java.org.apache.nifi.documentation.init.NopComponentLog,NopComponentLog,0,1
nifi.nifi-api.src.main.java.org.apache.nifi.documentation.init.StandaloneNodeTypeProvider,StandaloneNodeTypeProvider,1,0
nifi.nifi-bootstrap.src.test.groovy.org.apache.nifi.bootstrap.notification.TestCustomNotificationService,TestCustomNotificationService,1,0
nifi.nifi-bootstrap.src.test.java.org.apache.nifi.bootstrap.http.TestHttpNotificationService,TestHttpNotificationService,1,0
nifi.nifi-bootstrap.src.test.java.org.apache.nifi.bootstrap.http.TestHttpNotificationServiceCommon,TestHttpNotificationServiceCommon,1,1
nifi.nifi-bootstrap.src.test.java.org.apache.nifi.bootstrap.http.TestHttpNotificationServiceSSL,TestHttpNotificationServiceSSL,1,0
nifi.nifi-bootstrap.src.main.java.org.apache.nifi.bootstrap.ShutdownHook,ShutdownHook,0,1
nifi.nifi-bootstrap.src.main.java.org.apache.nifi.bootstrap.RunNiFi,RunNiFi,1,1
nifi.nifi-bootstrap.src.main.java.org.apache.nifi.bootstrap.RunNiFi,Status,1,0
nifi.nifi-bootstrap.src.main.java.org.apache.nifi.bootstrap.NotificationServiceManager,NotificationServiceManager,0,1
nifi.nifi-bootstrap.src.main.java.org.apache.nifi.bootstrap.NiFiListener,NiFiListener,0,1
nifi.nifi-bootstrap.src.main.java.org.apache.nifi.bootstrap.NiFiListener,Listener,0,1
nifi.nifi-bootstrap.src.main.java.org.apache.nifi.bootstrap.BootstrapCodec,BootstrapCodec,0,1
nifi.nifi-bootstrap.src.main.java.org.apache.nifi.bootstrap.exception.InvalidCommandException,InvalidCommandException,1,0
nifi.nifi-bootstrap.src.main.java.org.apache.nifi.bootstrap.notification.NotificationValidationContext,NotificationValidationContext,0,1
nifi.nifi-bootstrap.src.main.java.org.apache.nifi.bootstrap.notification.AbstractNotificationService,AbstractNotificationService,1,0
nifi.nifi-bootstrap.src.main.java.org.apache.nifi.bootstrap.notification.NotificationFailedException,NotificationFailedException,1,0
nifi.nifi-bootstrap.src.main.java.org.apache.nifi.bootstrap.notification.email.EmailNotificationService,EmailNotificationService,1,1
nifi.nifi-bootstrap.src.main.java.org.apache.nifi.bootstrap.notification.http.HttpNotificationService,HttpNotificationService,1,1
nifi.nifi-bootstrap.src.main.java.org.apache.nifi.bootstrap.util.LimitingInputStream,LimitingInputStream,0,1
nifi.nifi-bootstrap.src.main.java.org.apache.nifi.bootstrap.util.OSUtils,OSUtils,1,0
nifi.nifi-mock.src.test.java.org.apache.nifi.util.CurrentTestStandardProcessorTestRunner,CurrentTestStandardProcessorTestRunner,0,1
nifi.nifi-mock.src.test.java.org.apache.nifi.util.CurrentTestStandardProcessorTestRunner,SlowRunProcessor,0,1
nifi.nifi-mock.src.test.java.org.apache.nifi.util.TestMockProcessSession,TestMockProcessSession,0,1
nifi.nifi-mock.src.test.java.org.apache.nifi.util.TestMockProcessSession,PoorlyBehavedProcessor,0,1
nifi.nifi-mock.src.test.java.org.apache.nifi.util.TestStandardProcessorTestRunner,TestStandardProcessorTestRunner,0,1
nifi.nifi-mock.src.test.java.org.apache.nifi.util.TestStandardProcessorTestRunner,ProcessorWithOnStop,1,1
nifi.nifi-mock.src.test.java.org.apache.nifi.util.TestStandardProcessorTestRunner,GoodProcessor,0,1
nifi.nifi-mock.src.test.java.org.apache.nifi.util.TestStandardProcessorTestRunner,SimpleTestService,1,0
nifi.nifi-mock.src.test.java.org.apache.nifi.util.TestStandardProcessorTestRunner,RequiredPropertyTestService,1,1
nifi.nifi-mock.src.main.java.org.apache.nifi.util.MockFlowFileQueue,MockFlowFileQueue,0,1
nifi.nifi-mock.src.main.java.org.apache.nifi.util.MockComponentLog,MockComponentLog,0,1
nifi.nifi-mock.src.main.java.org.apache.nifi.util.MockValidationContext,MockValidationContext,0,1
nifi.nifi-mock.src.main.java.org.apache.nifi.util.MockProvenanceReporter,MockProvenanceReporter,0,1
nifi.nifi-mock.src.main.java.org.apache.nifi.util.MockReportingContext,MockReportingContext,0,1
nifi.nifi-mock.src.main.java.org.apache.nifi.util.MockVariableRegistry,MockVariableRegistry,1,0
nifi.nifi-mock.src.main.java.org.apache.nifi.util.MockSessionFactory,MockSessionFactory,1,0
nifi.nifi-mock.src.main.java.org.apache.nifi.util.MockProcessSession,MockProcessSession,1,1
nifi.nifi-mock.src.main.java.org.apache.nifi.util.MockConfigurationContext,MockConfigurationContext,0,1
nifi.nifi-mock.src.main.java.org.apache.nifi.util.StandardProcessorTestRunner,StandardProcessorTestRunner,0,1
nifi.nifi-mock.src.main.java.org.apache.nifi.util.StandardProcessorTestRunner,RunProcessor,1,0
nifi.nifi-mock.src.main.java.org.apache.nifi.util.ReflectionUtils,ReflectionUtils,1,1
nifi.nifi-mock.src.main.java.org.apache.nifi.util.MockProcessContext,MockProcessContext,0,1
nifi.nifi-mock.src.main.java.org.apache.nifi.util.TestRunners,TestRunners,1,0
nifi.nifi-mock.src.main.java.org.apache.nifi.util.CapturingLogger,CapturingLogger,1,0
nifi.nifi-mock.src.main.java.org.apache.nifi.util.MockFlowFile,MockFlowFile,0,1
nifi.nifi-mock.src.main.java.org.apache.nifi.util.MockPropertyValue,MockPropertyValue,0,1
nifi.nifi-mock.src.main.java.org.apache.nifi.util.MockControllerServiceLookup,MockControllerServiceLookup,0,1
nifi.nifi-mock.src.main.java.org.apache.nifi.reporting.MockBulletin,MockBulletin,1,0
nifi.nifi-mock.src.main.java.org.apache.nifi.reporting.BulletinFactory,BulletinFactory,0,1
nifi.nifi-nar-bundles.nifi-websocket-bundle.nifi-websocket-processors.src.test.java.org.apache.nifi.processors.websocket.TestConnectWebSocket,TestConnectWebSocket,0,1
nifi.nifi-nar-bundles.nifi-websocket-bundle.nifi-websocket-processors.src.test.java.org.apache.nifi.processors.websocket.TestPutWebSocket,TestPutWebSocket,0,1
nifi.nifi-nar-bundles.nifi-websocket-bundle.nifi-websocket-processors.src.test.java.org.apache.nifi.processors.websocket.TestListenWebSocket,TestListenWebSocket,0,1
nifi.nifi-nar-bundles.nifi-websocket-bundle.nifi-websocket-processors.src.main.java.org.apache.nifi.processors.websocket.PutWebSocket,PutWebSocket,0,1
nifi.nifi-nar-bundles.nifi-websocket-bundle.nifi-websocket-processors.src.main.java.org.apache.nifi.processors.websocket.ConnectWebSocket,ConnectWebSocket,1,0
nifi.nifi-nar-bundles.nifi-websocket-bundle.nifi-websocket-processors.src.main.java.org.apache.nifi.processors.websocket.WebSocketProcessorAttributes,WebSocketProcessorAttributes,1,0
nifi.nifi-nar-bundles.nifi-websocket-bundle.nifi-websocket-processors.src.main.java.org.apache.nifi.processors.websocket.AbstractWebSocketGatewayProcessor,AbstractWebSocketGatewayProcessor,0,1
nifi.nifi-nar-bundles.nifi-websocket-bundle.nifi-websocket-services-api.src.test.java.org.apache.nifi.websocket.TestWebSocketMessageRouters,TestWebSocketMessageRouters,1,0
nifi.nifi-nar-bundles.nifi-websocket-bundle.nifi-websocket-services-api.src.test.java.org.apache.nifi.websocket.TestWebSocketMessageRouter,TestWebSocketMessageRouter,1,0
nifi.nifi-nar-bundles.nifi-websocket-bundle.nifi-websocket-services-api.src.main.java.org.apache.nifi.websocket.AbstractWebSocketService,AbstractWebSocketService,1,0
nifi.nifi-nar-bundles.nifi-websocket-bundle.nifi-websocket-services-api.src.main.java.org.apache.nifi.websocket.WebSocketMessageRouter,WebSocketMessageRouter,1,1
nifi.nifi-nar-bundles.nifi-websocket-bundle.nifi-websocket-services-api.src.main.java.org.apache.nifi.websocket.WebSocketConnectedMessage,WebSocketConnectedMessage,1,0
